DealerId,VIN,Stock #,New/Used,Year,Make,Model,Model Number,Body,Transmission,Series,Body Door Ct,Odometer,Engine Cylinder Ct,Engine Displacement,Drivetrain Desc,Color,Interior Color,Invoice,MSRP,Book Value,Price,Inventory Date,Certified,Description,Features,Photo Url List,Internet Price,Bit,Listing Url,Product Type,Transmission
4802,1HD1FR436AB621162,621162T1,U,2010,Harley-Davidson,2010 Harley-Davidson Road King Classic,,,,,,45799,,,,Vivid Black - Black Finish,,,7995,7995,7995,30-09-2025 19:44,,"The Road King Custom offers touring comfort with upscale nostalgic styling, including a tooled leather seat and leather-wrapped saddlebags, wide-whitewall tires and laced wheels.

The innovative Harley-Davidson Touring chassis is based on a single-spar, rigid backbone frame and a stout swingarm developed to withstand the demands of long-haul touring riders and today's more-powerful engines.",,"https://cdn.room58.com/2025/10/03/875a81442c9df87f2d572ad25f732e5c_309ccd0049cd1e22.jpg,https://cdn.room58.com/2025/10/03/ffed98fa4f31a50c8653ca5171b84670_dc95cee3cb5a28fb.jpg,https://cdn.room58.com/2025/10/03/729816070600d8bd56fa31ce372d23ab_d4fdba4d6d3d3d36.jpg",7995,,https://sandiegoharley.com/inventory/898808/2010-harley-davidson-road-king-classic,Motorcycles,manual
4802,1HD1KEL37EB632151,632151T,U,2014,Harley-Davidson,2014 Harley-Davidson Electra Glide Ultra Limited,,,,,,17471,,,,Custom Colours Daytona Blue Pearl,,,13999,13999,13999,30-09-2025 19:44,,"The 2014 Ultra Limited is a premium touring bike full of authentic Harley-Davidson grand American touring style. As part of Project RUSHMORE, it has been redesigned for 2014 and features a new twin-cooled high output Twin Cam 103 engine with more low-end torque and passing power and is combined with a smooth-shifting Six-Speed Cruise Drive transmission for low rpm at highway speeds. There is more room and improved touring comfort for the passenger and the redesigned iconic batwing fairing reduces head buffeting. It features anti-lock brakes (ABS) with linked brakes for optimum braking regardless of road conditions and the new Boom Box Infotainment system provides the loudest, clearest sound and most intuitive operation ever on a Harley-Davidson motorcycle. Another feature of the bike is the motorcycle luggage capacity - the sleek new touring saddlebags and Tour Pak provide more room for your gear and the new latches that can be operated with one hand for added convenience.",,https://cdn.room58.com/2025/09/30/56293dbb0bdbcc202f85a4cecde742ba_327f04c10351d47f.png,13999,,https://sandiegoharley.com/inventory/898815/2014-harley-davidson-electra-glide-ultra-limited,Motorcycles,manual
4802,1HD1KEM39CB694548,694548T,U,2012,Harley-Davidson,2012 Harley-Davidson Electra Glide Ultra Limited,,,,,,65500,,,,Vivid Black,,,7999,7999,7999,30-09-2025 19:44,,"The Electra Glide Ultra Limited provides the next step for those looking to stand out and upgrade their ride. Redefining fully-loaded, the Electra Glide Ultra Limited boasts the large, 1690 cc Twin Cam 103 engine, anti-lock brakes, electronic cruise control, Smart Security System, unique two-tone paint schemes, premium Tour-Pak luggage rack, premium, plush removable luggage liners and heated hand grips as standard features. The innovative Harley-Davidson Touring chassis is based on a single-spar, rigid backbone frame and a stout swingarm developed to withstand the demands of long-haul touring riders and today's powerful engines.",,"https://cdn.room58.com/2025/10/10/1c2701accc3e78696dd7d24679ace3c0_9c276af9afe2ba46.jpg,https://cdn.room58.com/2025/10/10/19fe38bc17641e94e4285bc9cf14cb54_ff269691ea1ed560.jpg,https://cdn.room58.com/2025/10/10/d81b4015281806065c3c51fa546103e5_4d69d984050e468c.jpg,https://cdn.room58.com/2025/10/10/3e812f9d76316723f3486da770a81f30_5f85626872b787b6.jpg",7999,,https://sandiegoharley.com/inventory/898816/2012-harley-davidson-electra-glide-ultra-limited,Motorcycles,manual
4802,1HD1KKF3XKB630822,630822T,U,2019,Harley-Davidson,2019 Harley-Davidson Ultra Limited Low,,,,,,13806,,,,Vivid Black,,,15999,15999,15999,30-09-2025 19:44,,"You don’t have to be big in stature to ride a machine that’s big on touring features. The Ultra Limited Low model has been designed with a lowered front and rear suspension, giving it the lowest seat height in H-D touring, just 26.5 inches off the ground. There’s also an extended-reach side stand and smaller diameter grips. It’s all within your reach.",,"https://cdn.room58.com/2025/10/10/6d0d79a4bd8fb00f80c642cec9382e91_ec0b0b847f8427e4.jpg,https://cdn.room58.com/2025/10/10/b4394bed805ccbfcbece99383cb17a97_3dfd5122520f766c.jpg,https://cdn.room58.com/2025/10/10/3c0d5f257081c5762933a648eb00065b_811092a26c894445.jpg,https://cdn.room58.com/2025/10/10/b851e29f7a6cbc6dd392c63858c41f33_c346a3191f78c22d.jpg",15999,,https://sandiegoharley.com/inventory/898818/2019-harley-davidson-ultra-limited-low,Motorcycles,manual
4802,1HD1TEH10JB961028,961028T,U,2018,Harley-Davidson,2018 Harley-Davidson CVO Limited,,,,,,63690,,,,Black Earth Fade,,,19999,19999,19999,30-09-2025 19:45,,"If you want best-in-class power, BOOM! Box 6.5 GT infotainment, show-stopping paint and premium comfort for you and your passenger, the CVO Limited is your bike. You get the refined power of a Twin-Cooled Milwaukee-Eight 117 engine, dual bending valve front suspension and emulsion rear suspension with hand-adjustable pre-load, a color-matched split-stream air vent, and Tour-Pak carrier LED bezel, LED turn signals and LED lighting surround. You also get a custom seat cover, insert and stitching you can’t get anywhere else, as well as an integrated security system with a power-locking fob. It’s all here, right down to a system that monitors the pressure in your tires.",,"https://cdn.room58.com/2025/10/03/bd360fd9c37d3aa288c8336815dc9427_789898af74641108.jpg,https://cdn.room58.com/2025/10/03/be8211ec698761ead1f97f3e105099ba_e396cef455c7e89f.jpg,https://cdn.room58.com/2025/10/03/04c744a45b16d90d51c462baeec045af_24d0602156af0db7.jpg",19999,,https://sandiegoharley.com/inventory/898819/2018-harley-davidson-cvo-limited,Motorcycles,manual
4802,1HD1KRM36FB641141,641141T,U,2015,Harley-Davidson,2015 Harley-Davidson Street Glide Special,,,,,,49003,,,,Brilliant Silver Pearl,,,13999,13999,13999,30-09-2025 19:46,,"This US bestseller has proven itself across everything the 50 states have thrown at it, and now it’s ready to take on the rest of the world. This is a machine that’s every bit as comfortable with a trip to the office as it is with a grand tour.

Last year’s Project Rushmore gave it its high output 103 engine, low profile air-ride rear suspension, wind tunnel tested Batwing fairing, dual halogen lights, intelligently organised controls and the latest infotainment system.

You’ll also find factory pin-striping, a painted inner fairing and upgraded infotainment system to Boom Box 6.5GT audio system with GPS and touchscreen.

Look out, the rest of the world.",,"https://cdn.room58.com/2025/10/03/307a6618f23f0eb0160fc5390bb097b8_9e94dc1023de9ab8.jpg,https://cdn.room58.com/2025/10/03/685ec26485df8bb4cc4bbc0e63c7b305_da6330a87b439489.jpg",13999,,https://sandiegoharley.com/inventory/898847/2015-harley-davidson-street-glide-special,Motorcycles,manual
4802,1HD1JRV38GB023919,023919T,U,2016,Harley-Davidson,2016 Harley-Davidson Softail Slim,,,,,,29522,,,,Two-Tone Charcoal Satin/Vivid Black Satin,,,8299,8299,8299,30-09-2025 19:46,,"The Softail Slim is study in contrasts. The Hollywood bars, slim rear wheel, cat eye console and floor boards recall the early days of custom motorcycle enthusiasm. Yet you also get thoroughly modern features like a High Output Twin Cam 103 engine, hidden suspension and great brakes to bring it all into the here and now. Notice the way bright chrome meets blacked-out metal. Laced wheels with stamped black rims. There’s never been a better time to be a rider.",,"https://cdn.room58.com/2025/10/03/4359ba435e959291b756df79dde36455_ced4ec20e8b7ff0f.jpg,https://cdn.room58.com/2025/10/03/ac834c4bf62a4761095ef2da229e5b8d_291f75386324557e.jpg",8299,,https://sandiegoharley.com/inventory/898852/2016-harley-davidson-softail-slim,Motorcycles,manual
4802,1HD1JRV15DB054135,054135T,U,2013,Harley-Davidson,2013 Harley-Davidson Softail Slim,,,,,,38078,,,,Vivid Black,,,8999,8999,8999,30-09-2025 19:46,,"Pare down a Harley-Davidson Softail motorcycle to its essential elements and you have the Slim. From its trimmed front fender to its narrow rear end, Slim is a no-nonsense, back-to-basics motorcycle. Call it stripped. Call it old school. Call it lean and mean. What's left is the elemental Softail profile and iconic Harley-Davidson style that recalls classic custom bobbers of the 1950s.",,"https://cdn.room58.com/2025/10/03/320834138676bda146378ba969d4d07f_8fb54f1a39ed237b.jpg,https://cdn.room58.com/2025/10/03/19f760c3f0425f88a9d4a502b1e749d1_6a720ec4be9ca082.jpg",8999,,https://sandiegoharley.com/inventory/898853/2013-harley-davidson-softail-slim,Motorcycles,manual
4802,1HD1JS913GB019874,019874T,U,2016,Harley-Davidson,2016 Harley-Davidson Softail Slim S,,,,,,10088,,,,Olive Gold Denim,,,11199,11199,11199,30-09-2025 19:46,,"We’ve taken everything that was great about the Softail Slim and added a little more.For starters, we’ve added power with a Screamin’ Eagle Twin Cam 110 engine. We’ve taken the military theme even further with an awesome olive green paint option and made the rest black to the core. Black triple clamp and riser, gloss black headlamp ring, fork slidercovers and lower forks. Black brake levers, mirrors and black over/under shotgun exhaustwith slash-cut muffler. Every inch is modern power with old iron attitude. Looking for bigger, better and bolder? You got it.",,https://cdn.room58.com/2025/10/03/d443d31254fd066366ba093904f98c8f_4ba9aee5ec159840.jpg,11199,,https://sandiegoharley.com/inventory/898855/2016-harley-davidson-softail-slim-s,Motorcycles,manual
4802,1HD1BWB126Y073306,073306T1,U,2006,Harley-Davidson,2006 Harley-Davidson Heritage Softail Classic,,,,,,46021,,,,Black Cherry Pearl,,,6999,6999,6999,30-09-2025 19:46,,"BONEYARD BARGAIN FIND!!2006 Harley-Davidson Heritage Softail Classic in Black Cherry Pearl

Classic Harley style meets timeless touring comfort. This 2006 Heritage Softail Classic comes dressed in stunning Black Cherry Pearl, complete with nostalgic studded leather bags, whitewall tires, and chrome laced wheels. Powered by the Twin Cam 88B balanced engine, it delivers smooth performance with unmistakable Harley soul. A beautiful blend of old-school look and modern ride—this Boneyard Bargain won’t last long!",,"https://cdn.room58.com/2025/10/03/4b3bbb36bc1c39786e271b6419fb46e6_69a88d8b421d633b.jpg,https://cdn.room58.com/2025/10/03/110004750c75d371320189d495c9b42f_4b5290d426cad792.jpg,https://cdn.room58.com/2025/10/03/abe7cc791c1ea6b189e13ea71b719953_dbd93eb3c0276c55.jpg,https://cdn.room58.com/2025/10/03/6e8cbd53007469cf567643aee11123ae_b97dd9f584a02c72.jpg",6999,,https://sandiegoharley.com/inventory/898856/2006-harley-davidson-heritage-softail-classic,Motorcycles,manual
4802,1HD1JT934GC016967,016967T,U,2016,Harley-Davidson,2016 Harley-Davidson Fat Boy S,,,,,,16261,,,,Vivid Black,,,11999,11999,11999,30-09-2025 19:46,,"This takes dark to a new level. A powerful one. New gloss black Screamin’ Eagle Twin Cam 110 engine, gloss black lower forks, axle nut covers, handlebar and riser. Black brake lever and hydraulic clutch assembly. Black over/under shotgun exhaust with slash-cut mufflers. Take our word for it, it is blacked out from front to back and head to toe in attitude. Looking for bigger, better and bolder? You got it.",,"https://cdn.room58.com/2025/10/03/22c8799d0634d52cdf2404f6a1322521_d085955b55414a50.jpg,https://cdn.room58.com/2025/10/03/7e5c9fbad196f3a3be52fe81227692e5_dd92678e06dd69fe.jpg",11999,,https://sandiegoharley.com/inventory/898858/2016-harley-davidson-fat-boy-s,Motorcycles,manual
4802,1HD1KGM32DB641364,641364T,U,2013,Harley-Davidson,2013 Harley-Davidson Road Glide Ultra,,,,,,63928,,,,Big Blue Pearl,,,7999,7999,7999,30-09-2025 19:46,,"BONEYARD BARGAIN FIND!!2013 Harley-Davidson Road Glide Ultra (FLTRU) in Black with Custom Accents

A touring legend with a custom touch. This 2013 Road Glide Ultra combines the shark-nose fairing, long-haul comfort, and Twin Cam 103 power with unique blacked-out accents that set it apart from the rest. Built for serious miles and undeniable style, this Boneyard Bargain is ready to roll—don’t miss your chance to ride it home today!",,"https://cdn.room58.com/2025/10/03/1f1d52792d1b043855506d7ddf6fa958_8d383d89c1fdf67d.jpg,https://cdn.room58.com/2025/10/03/c5388effa71d01c7c227ab7df72051dc_c42e8149f24fe49f.jpg,https://cdn.room58.com/2025/10/03/734d10cfcec90828d41a4336ee3be9ef_33788dc400139789.jpg",7999,,https://sandiegoharley.com/inventory/898862/2013-harley-davidson-road-glide-ultra,Motorcycles,manual
4802,1HD1KGF36KB652877,652877T,U,2019,Harley-Davidson,2019 Harley-Davidson Road Glide Ultra,,,,,,71052,,,,Twisted Cherry,,,9499,9499,9499,30-09-2025 19:46,,"The Road Glide Ultra is the choice of the highest-mileage riders in the Harley-Davidson family. For good reason. You get a frame-mounted shark-nose fairing, 13.5-inch windscreen and dual Daymaker Reflector LED headlamp. And the power of a Twin-Cooled Milwaukee-Eight 114 (1868cc) V-Twin engine. Add the responsive frame and suspension, Reflexlinked Brembo brakes, roomy Tour-Pak carrier, all-new BOOM! Box GTS infotainment and all the rest. It’s ready for all road warriors.",,"https://cdn.room58.com/2025/10/03/00ae9bf49b973f08ed9b744254f79a10_6746338eddbc29b6.jpg,https://cdn.room58.com/2025/09/30/1ccba217fc7593ea3b890be31cf21f0f_41f65b671f02909c.jpg",9499,,https://sandiegoharley.com/inventory/898863/2019-harley-davidson-road-glide-ultra,Motorcycles,manual
4802,1HD1KTM11FB637199,637199T1,U,2015,Harley-Davidson,2015 Harley-Davidson Road Glide Special,,,,,,19810,,,,Superior Blue,,,14488,14488,14488,30-09-2025 19:52,,"BONEYARD BARGAIN FIND!!! 2015 BUILT ROAD GLIDE SPECIAL

Built. Loaded. Absolutely insane. This 2015 Road Glide Special is a fully custom-built machine that has it all — and then some. Powered by the High Output Twin Cam 103 engine, this bagger blends muscle, comfort, and show-stopping style in one seriously dialed-in build.

Outfitted with a complete custom audio system, high-rise ape hangers, a low-profile color-matched trunk, and thousands of dollars in upgrades, this Road Glide has been taken to the next level in both looks and performance. Every detail has been touched, tuned, or customized — making it one of the most head-turning builds to ever hit the floor.

From the iconic shark-nose fairing to the premium infotainment system and sleek touring stance, this bike is ready for long hauls, loud rides, and late-night showdowns.

It’s honestly unbelievable that you can pick this one up at wholesale pricing — a true Boneyard Bargain that delivers custom-bike performance without the custom-bike price tag.

Thousands invested. Pennies on the dollar. Don’t wait — this one will not last.",,"https://cdn.room58.com/2025/10/07/45ec42370d5d782e1e2d663c7945d96f_f015457c440328a0.jpg,https://cdn.room58.com/2025/10/07/aae4b6e69b775355edf86628e86237f8_976ce489b81ef619.jpg,https://cdn.room58.com/2025/10/07/a65df2b244afe21f0ce59d19620ad748_0d045aa2e391d88b.jpg",14488,,https://sandiegoharley.com/inventory/898900/2015-harley-davidson-road-glide-special,Motorcycles,manual
4802,1HD1KTM36FB651407,651407T,U,2015,Harley-Davidson,2015 Harley-Davidson Road Glide Special,,,,,,32523,,,,Superior Blue,,,16999,16999,16999,30-09-2025 19:52,,"BONEYARD BARGAIN PRE-OWNED FIND!!2019 Harley-Davidson Road Glide Special in Superior Blue with Rare 120ST Upgrade

This one-of-a-kind Road Glide Special takes custom performance to the next level. Already a factory-loaded touring machine with stretched bags, blacked-out style, and advanced infotainment, this Superior Blue beauty packs a rare Screamin’ Eagle 120ST big upgrade for jaw-dropping power and torque. A head-turner that blends long-haul comfort with street-dominating performance—don’t miss this rare Boneyard Bargain.",,"https://cdn.room58.com/2025/10/03/0edf75d4a0bc6354a5f5efb7d96a6ad5_465a08256d17b444.jpg,https://cdn.room58.com/2025/10/03/89ba38c4e178bb957af37ecbe0231258_7742353045da535a.jpg,https://cdn.room58.com/2025/10/03/48f6d2047cc6719326133bbc95923147_47537323f51d4869.jpg,https://cdn.room58.com/2025/10/03/baeb8defcf078f741fa7d49b91d1dc24_3b9a898465a08256.jpg,https://cdn.room58.com/2025/10/03/3ea5d09be21560aad058a78f3677f907_5ec7ca1355422a7a.jpg",16999,,https://sandiegoharley.com/inventory/898901/2015-harley-davidson-road-glide-special,Motorcycles,manual
4802,1HD1KTP12MB664887,664887P,U,2021,Harley-Davidson,2021 Harley-Davidson Road Glide Special,,,,,,15038,,,,Vivid Black,,,19999,19999,19999,30-09-2025 19:52,,Blacked-out and loaded with premium features. Fire up the thrill-inducing Milwaukee-Eight 114 V-Twin engine and you’re in for one hell of a ride.,,"https://cdn.room58.com/2025/10/03/0125e10cd0fb7a4456d922119418e143_394e39f45fa29785.jpg,https://cdn.room58.com/2025/10/03/3a7872b59f6859eda52d7647bb62f37f_9b97f3501522dbd9.jpg,https://cdn.room58.com/2025/10/03/ef23054c8bf47036b3ed84d166f08933_27e24dae89a49069.jpg",19999,,https://sandiegoharley.com/inventory/898902/2021-harley-davidson-road-glide-special,Motorcycles,manual
4802,1HD1KTP28NB601660,601660T,U,2022,Harley-Davidson,2022 Harley-Davidson Road Glide Special,,,,,,7657,,,,Reef Blue/Vivid Black - Black Finish,,,20999,20999,20999,30-09-2025 19:52,,Blacked-out and loaded with premium features. Fire up the thrill-inducing Milwaukee-Eight 114 V-Twin engine and you’re in for one hell of a ride.,,"https://cdn.room58.com/2025/10/10/7a8fc1857aafd337df19b7570fae70e9_6ff0ecf7fe5b7c38.jpg,https://cdn.room58.com/2025/10/10/0d8e047613baed2e3fd11021bbce9a08_26d8353e0addc7c8.jpg,https://cdn.room58.com/2025/10/10/f5189c8187acfb77f734abf86c05f426_e3a2644408aba4df.jpg,https://cdn.room58.com/2025/10/10/65ab7354c431fe3633b145c6240d9d49_ad95982b5c5ede4e.jpg",20999,,https://sandiegoharley.com/inventory/898904/2022-harley-davidson-road-glide-special,Motorcycles,manual
4802,1HD1YJJ35JC032601,032601P,U,2018,Harley-Davidson,2018 Harley-Davidson Street Bob,,,,,,6160,,,,Vivid Black,,,7499,7499,7499,30-09-2025 19:53,,"Straight-up, two-fists-in-the-wind attitude and no extra fat are the ingredients that went into the all-new, blacked-out Street Bob motorcycle. Now 17 pounds lighter, quicker and stronger, it’s a personal revolution rolling on spoked wheels with chopped fenders and hidden digital instrument screen. It comes at a price that won’t break your bank and gives you a ride that’ll grab you and refuse to let go. Reach for the black mini-apes, put your boots on the forward controls, send some fuel to the Milwaukee-Eight 107 V-Twin engine and tear up some highway. One thing’s for sure — it’ll drown out the voices of anyone trying to tell you what to do.

Street Bob with brass collection accessories. It’s easy to put your own signature on your motorcycle with Harley-Davidson Genuine Motor Accessories. An even brassier look on the Street Bob, for example.",,"https://cdn.room58.com/2025/10/03/78f871aaf6f0a144b03962537b4a9557_9f7e8bc55f3434c2.jpg,https://cdn.room58.com/2025/10/03/fecd6f1eeef3ebe09e5b42a7364af3e3_bf4357f7ee5e5102.jpg,https://cdn.room58.com/2025/10/03/cf5bbffec49325c7f2716ad0cd8f15b5_d8cd07e140f67094.jpg",7499,,https://sandiegoharley.com/inventory/898911/2018-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1YJJ21KB067439,067439T1,U,2019,Harley-Davidson,2019 Harley-Davidson Street Bob,,,,,,39797,,,,Vivid Black,,,8899,8899,8899,30-09-2025 19:53,,"The Street Bob model gives you the two-fists-in-the wind riding experience stripped down to the bare essence. Blacked out surfaces, spoked wheels, hidden digital instrumentation, forward controls, and chopped mudguards. The 107-cubic inch (1745cc) Milwaukee-Eight engine gives you all the power you need to put the world in your mirrors in a hurry. It’s all you need, and nothing you don’t. And it comes at a price that put the black mini apes easily within reach.",,"https://cdn.room58.com/2025/10/03/d963f2b2eee55547f5235db472167538_14b857ec91048031.jpg,https://cdn.room58.com/2025/10/03/3ee7994c00db8072b2381d66810b29e3_5823484254f59b76.jpg",8899,,https://sandiegoharley.com/inventory/898913/2019-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1YJ922SB031778,031778P,U,2025,Harley-Davidson,2025 Harley-Davidson Street Bob,,,,,,1022,,,,Vivid Black w/Laced Wheels,,,17345,17345,17345,30-09-2025 19:53,,"The Street Bob is a lean, mean bobber with mini-ape handlebars, mid-mounted foot controls, and a massive Milwaukee-Eight 117 Classic V-twin, which makes the slim-but-tough Softail quicker than ever.",,"https://cdn.room58.com/2025/10/10/cfd5a9fc48459348306e9e41e49810eb_e343e9ba7ae227db.jpg,https://cdn.room58.com/2025/10/10/25241f716bb9d9a36ba979b7d415aab4_2c82fd52976598e8.jpg,https://cdn.room58.com/2025/10/10/890d08d796f8390ed4f8bff67ab56dd2_e2d0762ec152b502.jpg,https://cdn.room58.com/2025/10/10/68ed85f8ae6c154887ceff6c39c763be_9443f2125a8dea2c.jpg",17345,,https://sandiegoharley.com/inventory/898915/2025-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1YYK26MB064451,064451P,U,2021,Harley-Davidson,2021 Harley-Davidson Street Bob 114,,,,,,14485,,,,Industrial Yellow,,,8990,8990,8990,30-09-2025 19:53,,"The lightest-weight Softail equipped with a Milwaukee-Eight 114 engine for a quick and nimble ride with power to spare. A perfect performance base for customization with 2-up seating, black steel laced wheels and dark finishes deliver no nonsense, Raw Bobber attitude.",,"https://cdn.room58.com/2025/10/10/0331a13e24d37a3a93baf3af24a63fac_b8d92acc1a845968.jpg,https://cdn.room58.com/2025/10/10/2155fc9cb4c4971ba6a9fdea836973f5_4fe78a1bc3493875.jpg,https://cdn.room58.com/2025/10/10/a9f03c3d2dacff29909273548bddab02_626d9be6c04bc8c3.jpg,https://cdn.room58.com/2025/10/10/5315e7ab65b49537bd3fbb3c4f79d1fe_92ae1d6af7a3a8d5.jpg",8990,,https://sandiegoharley.com/inventory/898917/2021-harley-davidson-street-bob-114,Motorcycles,manual
4802,1HD1GM4309K307356,307356T,U,2009,Harley-Davidson,2009 Harley-Davidson Super Glide,,,,,,25349,,,,Vivid Black,,,6999,6999,6999,30-09-2025 19:53,,"BONEYARD BARGAIN PRE-OWNED FIND!!2009 Harley-Davidson Dyna Super Glide (FXD)

Classic Dyna performance at a bargain price. The 2009 FXD delivers a rubber-mounted Twin Cam 96 engine, 6-speed Cruise Drive transmission, and the unmistakable Dyna stance riders love. Stripped-down and ready to ride, this Super Glide is the perfect balance of raw Harley style and everyday comfort. Grab this Boneyard Bargain before it’s gone!",,https://cdn.room58.com/2025/10/03/0f377e2360fcf6788a1ee7650325af63_fcc4e10ede6c3af0.jpg,6999,,https://sandiegoharley.com/inventory/898920/2009-harley-davidson-super-glide,Motorcycles,manual
4802,1HD1GXM12EC321862,321862T,U,2014,Harley-Davidson,2014 Harley-Davidson Street Bob,,,,,,32095,,,,Vivid Black Deluxe,,,8799,8799,8799,30-09-2025 19:53,,"The 2014 Street Bob is a classic bobber motorcycle. It has been stripped down and refined to pure bobber essence - everything you need and nothing you don’t. It comes with optional Hard Candy Custom, a large metal flake paint finish that recalls the iconic styling of 1970s custom bikes, and offers blazing color showing through a deep finish. The classic bobber look comes from the steel mini-ape hanger handlebar, slammed solo bobber seat, stripped down fenders, black laced steel 19 wheels and the blacked out rims that match the blacked out style of the Twin Cam 96 engine or optional Twin Cam 103 engine.",,"https://cdn.room58.com/2025/10/18/8cf016152c4c94502f970f838d261646_334170f521181aa1.png,https://cdn.room58.com/2025/10/18/c0bf6016ab4960fc3d5c82dd1c031a5d_c5412a63e4793fa2.jpg,https://cdn.room58.com/2025/10/18/213afe05bfb33bb9c52a004047b4466f_03495cf0d62b0f18.jpg,https://cdn.room58.com/2025/10/18/0f37fb406c2d8988eccb9af0b42b7caa_026c049d647a4738.jpg,https://cdn.room58.com/2025/10/18/ff4a3634aa198f2f3f5df55ba3524b81_932d6056b33919a9.jpg",8799,,https://sandiegoharley.com/inventory/898922/2014-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1GXM17GC325599,325599T,U,2016,Harley-Davidson,2016 Harley-Davidson Street Bob,,,,,,30458,,,,Vivid Black,,,11955,11955,11955,30-09-2025 19:53,,"The original bobber fanatics invented the style you see here, and they had one rule: if it weighs you down, get rid of it. That’s the Street Bob motorcycle in spades. Solo seat. Chopped rear fender. Mini-apes putting your fists in the wind. All it takes is a twist of the wrist to send whatever the world is trying to weigh you down with to the vanishing point behind you.",,"https://cdn.room58.com/2025/10/18/70430e9d271673660b81ae7390a719c6_b374f26577a8606a.png,https://cdn.room58.com/2025/10/18/cf6c5f001ae1804ef82f864e1704e56a_93915aac6a149c67.jpg,https://cdn.room58.com/2025/10/18/2f17e60d908aed199dd26abd7e2388ec_c2d843828768ea6e.jpg,https://cdn.room58.com/2025/10/18/1759b28a661d104b908b70154c96f41e_99012ce18ad1221b.jpg,https://cdn.room58.com/2025/10/18/ccc2b80d100a64ac634b96a5a259d166_be4ce8d0f9a93dea.jpg,https://cdn.room58.com/2025/10/18/52bfd12496aef30e46e6cec0c0f2fd97_c26e3fb1bc994f21.jpg",11955,,https://sandiegoharley.com/inventory/898923/2016-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1GXM37HC324522,324522T,U,2017,Harley-Davidson,2017 Harley-Davidson Street Bob,,,,,,39546,,,,Vivid Black,,,7499,7499,7499,30-09-2025 19:53,,"The original bobber fanatics invented the style, and they had one rule: if it’s not essential, get rid of it. That’s the Street Bob. 103 cubic inches of Harley-Davidson V-Twin power. Solo seat. Chopped rear fender. Mini-apes. Blacked out fork lowers and triple clamps, blacked out engine finish with highlighted fins. Time to cut and run.",,https://cdn.room58.com/2025/10/03/d4b92852382d4a76484cc657d6e2b6dd_351f1bdebc8297a3.jpg,7499,,https://sandiegoharley.com/inventory/898924/2017-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1GXM14FC326580,326580T,U,2015,Harley-Davidson,2015 Harley-Davidson Street Bob,,,,,,20000,,,,Deadwood Green Denim - Black Finish,,,14555,14555,14555,30-09-2025 19:53,,"Inspired by the minimalistic, no-nonsense ‘bobber’ scene, the Street Bob is as stripped a motorcycle as the law will allow. A big Twin Cam 103 blacked-out powerhouse propels a machine with black-laced wheels and a 19inch front wheel, harnessed by black forks and triple clamps.

The rear fender is chopped, exposing plenty of rear tyre. Sit astride its solo seat, lay your hands on its mini-ape bars and feel the attitude.

The Street Bob, everything you need for a pure ride, and nothing you don’t.",,"https://cdn.room58.com/2025/10/18/0400e7fbc2de85395ba82cd8f3100425_d7c981247f9a19eb.png,https://cdn.room58.com/2025/10/18/7af2bbbd18b7662222484984c9b64bc1_00fe2977176cdb1d.jpg,https://cdn.room58.com/2025/10/18/4aff633a82cf71e822e70e147696f2ab_dbe00aaebd2d3c63.jpg,https://cdn.room58.com/2025/10/18/ac9e977548667063e5af68dcb577b07c_43f9e7f1c2bc25da.jpg,https://cdn.room58.com/2025/10/18/e66c21b9ead8f830e448d357941cbada_2f3222667c4be4fe.jpg,https://cdn.room58.com/2025/10/18/5362cff7b2741e9ae0c1dfa2ebcbb32e_1e13383355920810.jpg",14555,,https://sandiegoharley.com/inventory/898925/2015-harley-davidson-street-bob,Motorcycles,manual
4802,1HD1YLK25MB035154,035154T,U,2021,Harley-Davidson,2021 Harley-Davidson Fat Bob 114,,,,,,12784,,,,Billiard Red,,,14555,14555,14555,30-09-2025 19:53,,"The Fat Bob is all Harley-Davidson, but at the same time, it’s unlike any Harley motorcycle that ever existed before. From the modern, aggressive look of its 2-1-2 upswept exhaust and tarmac-devouring fat tyres to the massive torque of the Milwaukee-Eight engine to the ride of the Softail frame, inverted front forks and easily adjustable rear suspension, it’s built to shake up the status quo. This is for the rider that wants to break new ground at a high rate of speed.",,"https://cdn.room58.com/2025/11/15/83d20e4f4b38151393fbc0aa8afd7553_b641f83e3cf2482d.jpg,https://cdn.room58.com/2025/11/15/572bb715855c52eeda101fec1c2e80a7_6ee8e2491b825ac1.jpg,https://cdn.room58.com/2025/11/15/a52c13caeafebd6b7c2d53d3038cdba9_4269d576a7094bf2.jpg,https://cdn.room58.com/2025/11/15/f101fbb52a46db76c92e2717a55dfe6d_98036847a868229e.jpg",14555,,https://sandiegoharley.com/inventory/898930/2021-harley-davidson-fat-bob-114,Motorcycles,manual
